Name,Common name,SMILE,Odor,target,Odor Class,ABCIndex,Acidic Group Count,Basic Group Count,Adjacency Matrix,Aromatic Atom Count,Aromatic Bond Count,Atom Count,Autocorrelation ATS,Autocorrelation ATSC,BalabanJ,Barysz Matrix ,BCUT,BertzCT,BondCount,CarbonTypes,Chi,ConstitutionalSum,ConstitutionalMean,DistanceMatrix,EccentricConnectivityIndex,AtomTypeEState,EtaCoreCount,EtaShapeIndex,EtaVEMCount,FragmentComplexity,Framework,HBondAcceptor,HBondDonor,InformationContent,VMcGowan,LabuteASA,MID,PathCount,APol,Bpol,RingCount,nRot,SLogP,JGT10,Diameter,TopoShapeIndex,TopoPSA,Vabc,VAdjMat,MWC01,MW,WPath,Zagreb1
dipentene,limonene,CC1=CCC(CC1)C(=C)C,"citrus,herbal,terpene",3,Citrus,7.358797097,0,0,0.299535239,0,0,26,1458.898234,745.0215938,2.259902596,22.24092625,12.29563565,162.8771238,26,2,7.560477932,14.33462243,0.551331632,24.79457074,88,0,5,0.3,7,10,0.230769231,0,0,0.961236605,132.3,63.63869284,19.38570823,10,27.368688,16.051312,1,1,3.3089,0.540426055,6,1,0,163.8869343,4.321928095,10,136.1252005,120,46
2-Ethylhexanol,2-Ethylhexanol,CCCCC(CC)CO,"citrus,fresh,floral",3,Citrus,5.656854249,0,0,0.301532098,0,0,27,1428.370121,800.2177743,3.092246195,23.64140678,16.00203708,48.52932501,26,3,7.112884175,13.59124934,0.503379605,24.09878462,74,0,4.333333333,0.307692308,4.25,8.01,0,1,1,1.086048612,129.45,58.08807958,16.66420735,8,26.164274,18.057726,0,5,2.1951,0.372152778,6,1,20.23,155.7145677,4,8,130.1357652,104,32
"3,7-Dimethylocta-1,6-dien-3-ol",linalool,CC(=CCCC(C)(C=C)O)C,"citrus, floral, sweet",3,Citrus,7.607684657,0,0,0.262378548,0,0,29,1716.898363,896.4160179,3.376278757,30.07400472,16.0020448,150.2557124,28,3,8.905777394,15.59124934,0.537629288,33.84978195,109,0,5.333333333,0.4375,7.25,10.01,0,1,1,1.124259237,149.03,69.43875775,20.25493536,10,29.504274,18.057726,0,4,2.6698,0.65406718,7,0.75,20.23,185.0336202,4.321928095,10,154.1357652,180,46
neryl alcohol,nerol,CC(=CCCC(=CCO)C)C,"sweet, natural,neroli",3,Citrus,7.399237211,0,0,0.279327862,0,0,29,1716.898363,896.4160179,3.09962083,31.56446128,16.00203768,150.2557124,28,4,8.690234444,15.59124934,0.537629288,36.59051034,122,0,5.333333333,0.34375,7.25,10.01,0,1,1,1.124259237,149.03,69.43875775,20.4861167,10,29.504274,18.057726,0,4,2.6714,0.477839449,8,1,20.23,185.0336202,4.321928095,10,154.1357652,194,42
alpha-sinensal,alpha-sinensal,CC(=CCC=C(C)C=C)CCC=C(C)C=O,"citrus, orange, mandarin",3,Citrus,10.93477112,0,0,0.230769948,0,0,38,2442.283224,1187.74755,3.338288969,62.81905302,16.01004155,316.3266529,37,3,12.38890506,21.67490495,0.570392235,75.56610956,271,0,7.833333333,0.29787234,13.25,15.01,0,1,0,1.123957657,206.58,99.2515506,30.3020571,15,40.521446,22.938554,0,7,4.3805,0.468494104,12,1,17.07,263.6041695,4.906890596,15,218.1670653,583,64
"	
1-Aminopropan-2-ol",Isopropanolamine,CC(CN)O,"fishy, pungent",4,Fishy,3.047206724,0,1,0.426197263,0,0,14,894.100989,491.1251089,2.539538861,6.89012958,16.00204006,20.85475297,13,2,4.28445705,6.910987788,0.493641985,7.459294271,19,0,2.233333333,0.552238806,2.5,4.02,0,2,2,1.429911171,68.98,31.60325971,8.696801932,4,12.913137,8.458863,0,1,-0.6741,0.486111111,3,0.5,46.25,80.23140217,3,4,75.06841391,18,16
"	
trimethylamine","	
trimethylamine",CN(C)C,"fishy,oily,ranicd",4,Fishy,2.449489743,0,1,0.482962913,0,0,13,638.132988,369.3461769,2.323790008,4,14.02504138,8,12,0,3.577350269,6.196188683,0.476629899,4.645751311,9,0,1.9,0.789473684,2.25,3.01,0,1,0,1.140115679,63.11,27.22896893,6.732050808,3,12.111137,10.738863,0,0,0.1778,0.5,2,1,3.24,71.44117522,2.584962501,3,59.07349929,9,12
2-methyl piperidine,pipicoline,CC1CCCCN1,"amine, fishy, seafood",4,Fishy,5.059137268,0,1,0.370595007,0,0,20,1074.989607,583.1857406,2.12291795,11.54425245,14.01703431,46.14170945,20,2,5.112884175,10.27984429,0.513992215,12.17044963,45,0,3.4,0.147058824,4,7.01,0.3,1,1,1.141153528,94.52,45.10799263,13.67682532,7,19.788309,13.611691,1,0,1.1484,0.34702381,4,0.333333333,12.03,110.9726719,3.807354922,7,99.10479942,42,30
pyridine,pyridine,C1=CC=NC=C1,"sickening, sour,putrid",4,Fishy,4.242640687,0,0,0.40824829,6,6,11,922.596974,353.7673009,2,5.676981474,14.02945877,75.86113959,11,0,4.242640687,7.112533076,0.646593916,9,36,0,2.9,0,9.5,6.01,0.545454545,1,0,1.348587896,67.53,36.6510511,11.8125,6,12.783965,6.156035,1,0,1.0816,0,3,0,12.89,74.86730987,3.584962501,6,79.04219916,27,24
Thiophene-2-thiol,thiophenethiol,C1=CSC(=C1)S,"roast coffee, fishy",4,Fishy,4.352030487,0,0,0.399872143,5,5,10,2636.80794,1286.656898,2.18410557,4.21987221,32.06343032,109.1085055,10,0,4.405777394,7.457765113,0.745776511,8.82187003,29,0,3.666666667,0.227272727,7.5,6.02,0.5,2,1,1.521928095,80.46,46.22683305,11.57549817,6,15.147172,8.932828,1,0,2.0368,0.341269841,3,0.5,0,86.22907195,3.584962501,6,115.9754421,26,26
"4,5 dimethyl thiazole","4,5 dimethyl thiazole",CC1=CC2=C(C=C1C)N=C(N2)C3=CSC=N3,"fishy,amine,savory",4,Fishy,12.82538132,0,0,0.23031107,14,15,27,3358.777903,1411.409436,1.624719499,37.57140032,32.06224543,598.6349887,29,2,11.12095586,18.44099837,0.68299994,54.96717076,225,0,8.033333333,0.124481328,22.5,84.04,0.518518519,3,1,1.576065824,167.85,97.18886574,32.95276077,18,33.574723,16.345277,3,1,3.30324,0.447261982,8,0.6,41.57,182.0194574,5.169925001,18,229.0673684,426,88
Hexylamine,hexylamine,CCCCCCN,"ammoniacal, musty,fishy",4,Fishy,4.242640687,0,1,0.359095678,0,0,22,1077.021735,611.5661328,2.447472888,16.37139944,14.01306771,23.3609904,21,2,5.535533906,10.82167209,0.491894186,16.6253823,54,0,3.4,0.264705882,3.25,6.01,0,1,1,1.090652803,105.38,45.9038523,12.83378878,6,21.121895,14.478105,0,4,1.5254,0.213472222,6,1,26.02,123.3291309,3.584962501,6,101.1204495,56,22
dimethyl sulfide,dimethyl sulfide,CSC,"sulfury, onion, sweet corn",4,Fishy,1.414213562,0,0,0.569035594,0,0,9,1322.468226,893.564126,1.632993162,1.221500234,32.06120703,2.754887502,8,0,2.707106781,4.812538164,0.534726463,2.732050808,6,0,1.833333333,0.545454545,1,2.01,0,1,0,1.224394445,55.39,25.22730317,4.914213562,2,10.240758,8.479242,0,0,0.9792,0.25,2,1,0,61.65745387,2,2,62.01902119,4,6
3-(methylthio)butanal,3-(methylthio)butanal,CC(CC=O)SC,"green,musk,buchu",4,Fishy,4.352030487,0,0,0.351198129,0,0,17,2015.292846,1193.538632,2.831819966,10.81697389,32.06110264,54.04184398,16,1,5.698670613,9.610992876,0.565352522,14.86357869,45,0,3.666666667,0.363636364,4.75,6.02,0,2,0,1.450467463,99.23,48.48365161,12.66537523,6,18.71993,13.36007,0,3,1.3269,0.437777778,5,0.666666667,17.07,119.6991775,3.584962501,6,118.0452359,50,24
octen-1-ol,octen-1-ol,CCCCCCC=CO,"green, melon, watery",4,Fishy,5.656854249,0,0,0.313732835,0,0,25,1426.337993,768.774544,2.595082707,25.59316598,16.0020442,66.96788691,24,1,6.949747468,13.04942153,0.521976861,27.74218932,96,0,4.333333333,0.192307692,5.25,8.01,0,1,1,1.12385619,125.15,57.39847655,16.82976754,8,24.830688,16.051312,0,5,3.0285,0.174198696,8,1,20.23,153.0781087,4,8,128.1201151,120,30
"3,6-Nonadien-1-ol","3,6-nonadienol",CCC=CCC=CCCO,"green,melon,fatty",4,Fishy,6.363961031,0,0,0.296568711,0,0,26,1570.602114,814.3201495,2.647604849,29.33250276,16.00203736,103.2958938,25,2,7.656854249,14.04942153,0.540362367,34.34287175,122,0,4.833333333,0.172413793,6.75,9.01,0,1,1,1.141619525,134.94,63.07381563,18.82909733,9,26.500688,16.051312,0,5,2.2813,0.158601348,9,0.8,20.23,167.737635,4.169925001,9,140.1201151,165,34
hexenyl cyclopentanone,hexenyl cyclopentanone,CCCC=CCC1CCCC1=O,"oily,jasmin,coconut",5,Jasmine,8.554231059,0,0,0.241791217,0,0,30,1861.162484,939.7052275,1.984497805,36.76520693,16.0100498,169.842926,30,1,8.811554788,16.59124934,0.553041645,40.65587962,155,0,5.833333333,0.142857143,8.75,12.01,0.166666667,1,0,1.136477335,152.26,74.85476009,23.47584225,12,31.174274,18.925726,1,4,3.102,0.342014748,8,1,17.07,189.9731465,4.584962501,12,166.1357652,235,52
2-hexylidene cyclopentanone,2-hexylidene cyclopentanone,CCCCCC=C1CCCC1=O,"warm,jasmin,spciy",5,Jasmine,8.554231059,0,0,0.241791217,0,0,30,1861.162484,939.7052275,1.984497805,36.58663836,16.01004989,179.443134,30,1,8.811554788,16.59124934,0.553041645,40.65587962,155,0,5.833333333,0.142857143,8.75,12.01,0.166666667,1,0,1.136477335,152.26,74.85476009,23.47584225,12,31.174274,18.925726,1,4,3.2461,0.342014748,8,1,17.07,189.9731465,4.584962501,12,166.1357652,235,52
Methyl jasmonate,Methyl jasmonate,CCC=CCC1C(CCC1=O)CC(=O)OC,"jasmin, flower, oily ",5,Jasmine,11.45160787,0,0,0.205262664,0,0,36,2663.658856,1266.145245,2.360584133,56.37889962,16.0146528,280.9022939,36,1,11.96625533,20.56267535,0.571185426,63.04071054,231,0,7.5,0.222222222,13,16.03,0.138888889,3,0,1.300503731,187.88,96.85971164,31.20966311,16,37.45186,23.53614,1,5,2.5011,0.453928402,10,1,43.37,239.5091119,5,16,224.1412445,482,72
methyl-epi jasmonate,methyl-epi jasmonate,CCC=CCC1C(CCC1=O)C(=O)OC,"floral,fresh,petal",5,Jasmine,10.70406097,0,0,0.215615284,0,0,33,2517.362607,1177.522167,2.412972485,47.88900898,16.01465225,268.0407971,33,1,11.25914855,19.02084755,0.57638932,54.38900677,201,0,7,0.238095238,12.5,15.03,0.151515152,3,0,1.322179346,173.79,90.49476953,29.20416744,15,34.448274,21.529726,1,4,2.111,0.448475526,9,0.8,43.37,222.2131267,4.906890596,15,210.1255944,390,68
amyl cinnamyl acetate,amyl cinnamyl acetate,CCCCCC(C=CC1=CC=CC=C1)OC(=O)C,"floral,jasmin,chocolate",5,Jasmine,12.94670166,0,0,0.209735353,6,6,40,2842.515346,1325.307284,2.203243324,69.01313543,16.01398963,367.9431672,40,2,13.21733218,23.38970405,0.584742601,82.4365569,301,0,8.666666667,0.153846154,18.25,18.02,0.15,2,0,1.219240705,215.68,109.6662886,35.395629,18,42.993446,24.674554,1,7,4.2118,0.334331032,11,0.833333333,26.3,266.4339227,5.169925001,18,246.1619799,714,78
benzyl butarate,benzyl butarate,CCCC(=O)OCC1=CC=CC=C1,"fresh,fruity,jasmin",5,Jasmine,9.301777955,0,0,0.251691477,6,6,27,2113.066229,936.5369934,2.027147908,37.22319145,16.01398339,254.0526058,27,2,9.518661569,16.22239284,0.600829364,46.14877597,180,0,6.166666667,0.135135135,14.75,13.02,0.222222222,2,0,1.297231328,149.53,78.53118102,25.53037717,13,29.309102,16.648898,1,4,2.5299,0.339344025,9,0.8,26.3,182.5904556,4.700439718,13,178.0993797,290,56
dihydrojasmone,dihydrojasmone,CCCCCC1=C(CCC1=O)C,"fresh,outdoor,jasmin",5,Jasmine,8.623180745,0,0,0.246396237,0,0,30,1861.162484,939.7052275,2.199542733,34.56714948,16.0100499,201.0496522,30,2,8.974691495,16.59124934,0.553041645,37.47202587,138,0,5.833333333,0.228571429,8.75,12.01,0.166666667,1,0,1.136477335,152.26,74.85476009,23.34368112,12,31.174274,18.925726,1,4,3.2461,0.442535613,7,0.75,17.07,189.9731465,4.584962501,12,166.1357652,216,54
Methyl tridecyl ketone,2-pentadecanone,CCCCCCCCCCCCCC(=O)C,"fresh, jasmin, celery",5,Jasmine,10.82538132,0,0,0.229143574,0,0,46,2450.411736,1336.090623,2.880310191,85.27689967,16.01005251,151.5139411,45,2,12.06263164,23.84221616,0.518309047,86.60958564,321,0,7.833333333,0.170212766,9.25,15.01,0,1,0,1.049429852,223.78,102.0099627,30.66157027,15,45.85579,30.96421,0,12,5.2765,0.204799219,14,1,17.07,274.1500053,4.906890596,15,226.2296656,667,60
amyl cyclopentenone,amyl cyclopentenone,CCCCCC1=CCCC1=O,"woody,jasmin,tube rose",5,Jasmine,7.847124278,0,0,0.260897502,0,0,27,1714.866235,856.4920065,2.053767478,30.87816528,16.0100496,167.7115907,27,1,8.104448007,15.04942153,0.557385983,33.23256364,125,0,5.333333333,0.15625,8.25,11.01,0.185185185,1,0,1.154173393,138.17,68.48981797,21.4751353,11,28.170688,16.919312,1,4,2.856,0.363536292,7,0.75,17.07,172.6771613,4.459431619,11,152.1201151,176,48
cinnamyl cinnamate,cinnamyl cinnamate,C1=CC=C(C=C1)C=CCOC(=O)C=CC2=CC=CC=C2,"sweet,balsam,floral",5,Jasmine,14.9586322,0,0,0.212785129,12,12,36,3124.947204,1184.192288,1.436204197,83.38390761,16.01398756,583.3299917,37,1,14.04575931,23.76422064,0.66011724,109.7876774,461,0,9.666666667,0.034482759,26.75,61.02,0.527777778,2,0,1.251629167,215.8,118.5740113,40.40766586,21,42.332688,18.655312,2,5,3.9564,0.25586834,14,1,26.3,267.2235985,5.392317423,21,264.1150298,1066,92
2-tert-butyl-5-(chloromethyl)pyrazine,2-tert-butyl pyrazine,CC(C)(C)C1=NC=C(N=C1)CCl,"minty,green,bell pepper",6,Minty,8.900427685,0,0,0.266141059,6,6,25,2960.680519,1596.604483,2.358824869,26.63420123,35.45051672,248.2261998,25,4,9.190234444,15.12866375,0.60514655,34.76781948,126,0,6.014285714,0.368171021,13.25,12.03,0.24,2,0,1.498454536,146.11,77.99867588,23.17626172,12,28.078309,15.831691,1,1,2.5129,0.648076297,7,0.75,25.78,170.2590794,4.584962501,12,184.0767261,201,58
"(4R,6R)-p-mentha-1,8-dien-6-ol",cis carveol,CC1=CCC(CC1O)C(=C)C,"minty, spearmint",6,Minty,8.134853563,0,0,0.282169881,0,0,27,1714.866235,856.4920065,2.395634122,25.49715005,16.00204104,191.0494581,27,2,8.43072142,15.04942153,0.557385983,28.53414415,99,0,5.333333333,0.34375,7.75,11.01,0.222222222,1,1,1.154173393,138.17,68.43292659,21.23518733,11,28.170688,16.051312,1,1,2.2797,0.569241823,6,1,20.23,172.6771613,4.459431619,11,152.1201151,152,52
"1,4 cineole",isocineole,CC(C)C12CCC(O1)(CC2)C,"minty, cooling piney, camphoraceous",6,Minty,8.80137004,0,0,0.279490111,0,0,29,1716.898363,896.4160179,2.202818982,23.61804582,16.00403021,163.7115907,30,3,8.112884175,15.59124934,0.537629288,24.7360799,89,0,5.333333333,0.28125,6.5,34.01,0.24137931,1,0,1.124259237,135.91,69.12561298,21.86890495,12,29.504274,19.793726,2,1,2.7441,0.698452381,5,0.666666667,9.23,165.5936202,4.584962501,12,154.1357652,132,64
cyclohexyl ethyl acetate,cyclohexyl ethyl acetate,CC(=O)OCCC1CCCCC1,"mint,rose,raspberry",6,Minty,8.704060974,0,0,0.260670872,0,0,30,1972.866364,1006.674914,1.976774803,36.24487478,16.01398472,136.7740057,30,2,8.811554788,16.30604844,0.543534948,40.06837277,150,0,5.666666667,0.147058824,8.25,12.02,0.2,2,0,1.230959563,148.34,74.29296623,23.54000439,12,30.306274,20.661726,1,3,2.5199,0.344247688,8,1,26.3,184.1038472,4.584962501,12,170.1306798,233,52
"para-menthane-3,8-diol","para-menthane-3,8-diol",CC1CCC(C(C1)O)C(C)(C)O,"minty,herbal,eucalyptus",6,Minty,9.07876717,0,0,0.267251687,0,0,32,1974.898492,1047.515248,2.565300112,31.04451504,16.0031061,148.4077941,32,3,9.353371151,16.84787625,0.526496133,31.96799227,106,0,5.666666667,0.382352941,6.5,12.02,0.1875,2,2,1.198192411,152.64,74.60636641,23.00487925,12,31.63986,20.06414,1,1,1.5544,0.705522169,6,1,40.46,186.7403061,4.584962501,12,172.1463299,186,60
"(3,3,5-trimethylcyclohexyl) acetate",homomenthyl acetate,CC1CC(CC(C1)(C)C)OC(=O)C,"sweet, minty, spicy clove",6,Minty,9.8383948,0,0,0.249213825,0,0,33,2119.162613,1090.109588,2.476225214,34.84891992,16.01398671,196.2669598,33,4,10.06047793,17.84787625,0.540844735,38.77242249,125,0,6.166666667,0.378378378,8.75,13.02,0.181818182,2,0,1.211293825,162.43,80.65790835,25.01464869,13,33.30986,22.66814,1,1,2.7643,0.704609696,6,1,26.3,201.3998324,4.700439718,13,184.1463299,244,64
methyl 2-hydroxy-5-methylbenzoate,methyl 5-methyl salicylate,CC1=CC(=C(C=C1)O)C(=O)OC,"minty, fruity, cherry",6,Minty,8.732570544,0,0,0.264885407,6,6,22,2076.441732,821.2388695,2.480386804,24.76223308,16.01432099,304.6419995,22,1,9.137828202,13.85353633,0.629706197,33.08516122,110,0,5.5,0.303030303,15,12.03,0.272727273,3,1,1.436545552,127.22,70.59553054,23.23210951,12,24.10393,12.63607,1,1,1.48722,0.526857639,6,1,46.53,156.7887121,4.584962501,12,166.0629942,192,56
3-methyl-6-propan-2-ylidenecyclohex-2-en-1-one,piperitenone,CC1=CC(=O)C(=C(C)C)CC1,"sharp, minty, phenolic",6,Minty,8.134853563,0,0,0.281001203,0,0,25,1712.834107,810.1801534,2.43715926,23.11406012,16.01004971,239.598392,25,3,8.43072142,14.50759373,0.580303749,28.17941701,95,0,5.333333333,0.34375,9.25,11.01,0.24,1,0,1.182966195,133.87,67.80021494,21.23398969,11,26.837102,14.912898,1,0,2.632,0.580360871,6,1,17.07,170.0407023,4.459431619,11,150.1044651,150,52
"(1S,2S,5R)-5-methyl-2-prop-1-en-2-ylcyclohexan-1-ol",isopulegol,CC1CCC(C(C1)O)C(=C)C,"minty,cooling, medicinal",6,Minty,8.134853563,0,0,0.281001203,0,0,29,1716.898363,896.4160179,2.43715926,26.71969294,16.00204098,150.9517669,29,2,8.43072142,15.59124934,0.537629288,28.17941701,95,0,5.333333333,0.34375,6.75,11.01,0.206896552,1,1,1.124259237,142.47,69.12252962,21.23398969,11,29.504274,18.057726,1,1,2.3596,0.580360871,6,1,20.23,175.3136202,4.459431619,11,154.1357652,150,52
"cis-(-)-carvone-5,6-oxide",cis carvone,CC(=C)C1CC2C(O2)(C(=O)C1)C,"sweet, caraway, mint",6,Minty,9.515816949,0,0,0.249298247,0,0,26,1968.802108,906.1448618,2.018410951,28.80275416,16.01030053,256.5641942,27,2,8.93072142,15.22239284,0.585476648,31.4678001,118,0,5.666666667,0.323529412,9.75,37.02,0.269230769,2,0,1.295737801,133.18,72.59753205,23.50939021,13,27.639102,16.648898,2,1,1.6991,0.717103893,6,1,29.6,169.1109293,4.700439718,13,166.0993797,183,68
Benzyl 2-methylcrotonate,benzyl tiglate,CC=C(C)C(=O)OCC1=CC=CC=C1,"earthy,mushroom,green",7,Earthy,10.07783442,0,0,0.251339469,6,6,28,2257.33035,964.7582584,2.116214319,39.76369502,16.01398423,325.4347828,28,3,10.38890506,17.22239284,0.615085458,51.10480839,195,0,6.666666667,0.2,16.25,14.02,0.214285714,2,0,1.295836389,159.32,84.2065201,27.3567881,14,30.979102,16.648898,1,3,2.696,0.413993689,9,0.8,26.3,197.2499819,4.807354922,14,190.0993797,347,62
difurfuryl sulfide,difurfuryl sulfide,C1=COC(=C1)CSCC2=CC=CO2,"mild, earthy, fungal",7,Earthy,9.899494937,0,0,0.273038346,10,10,23,2992.581452,1352.0473,1.520330935,29.35412173,32.06099822,289.4481088,24,2,8.932875131,15.32579198,0.666338782,45.74297104,184,0,6.5,0,16,40.03,0.565217391,3,0,1.547972308,140.93,80.93015011,26.36179837,14,27.87193,15.96407,2,4,3.306,0.219605426,8,1,26.28,160.5470359,4.807354922,14,194.0401506,290,62
dodecan-1-ol,1-dodecanol,CCCCCCCCCCCCO,"earthy, soapy,waxy",7,Earthy,8.485281374,0,0,0.258040575,0,0,39,2013.555117,1123.241709,2.758149818,57.77198013,16.00203816,71.19366194,38,2,9.778174593,19.75856055,0.506629758,58.31391262,216,0,6.333333333,0.131578947,6.25,12.01,0,1,1,1.048710355,185.81,83.54784804,24.8285109,12,38.178618,26.083382,0,10,3.8996,0.116689171,12,1,20.23,224.8985086,4.584962501,12,186.1983655,364,46
